00000890,00000003,519852
0000086c,00000002,519963
00000864,00000004,520069
000008f8,00000001,520166
000008b4,00000001,520264
0000086c,00000002,520362
0000089c,0000048e,520386
000008b4,00000001,520474
00000888,00000003,520597
00000878,0000000d,520668
000008d0,00000002,520688
000008a0,00000006,520708
000008bc,00000002,520728
00000900,00000001,520755
0000089c,00000015,520869
000008a0,00000006,520981
000008c8,000005c9,521042
000008b4,00000001,521104
000008f8,00000001,521216
000008e8,00000002,521257
00000908,00000002,521325
00000900,00000001,521438
00000900,00000001,521543
000008a8,00000001,521660
00000890,00000003,521785
00000888,00000003,521847
00000908,00000002,521861
0000089c,00000015,521888
0000089c,00000015,521972
0000086c,00000002,522011
000008f4,00000008,522094
000008dc,00000006,522195
0000087c,00000002,522307
0000087c,00000002,522349
000008a8,00000001,522353
000008d0,00000002,522421
00000890,00000003,522520
00000900,00000001,522551
000008dc,00000006,522573
00000878,0000000d,522653
00000904,00000002,522679
000008f8,00000001,522697
00000890,00000003,522709
00000890,00000003,522730
000008f8,00000001,522739
00000878,0000000d,522821
00000890,00000003,522888
000008e8,00000002,522980
00000908,00000002,523027
00000878,0000000d,523126
00000858,00000002,523175
000008dc,00000006,523193
000008f8,00000001,523275
00000908,00000002,523384
000008f8,00000001,523485
000008b4,00000001,523520
000008a0,00000006,523607
00000878,0000000d,523735
00000864,00000004,523787
00000900,00000001,523927
00000888,00000003,523937
0000087c,00000002,523956
000008b4,00000001,524045
000008a8,00000001,524170
000008b4,00000001,524297
000008c8,000005c9,524340
00000864,00000004,524428
000008e8,00000002,524482
000008e8,00000002,524566
000008bc,00000002,524688
000008e8,00000002,524797
000008a0,00000006,524920
00000890,00000003,525041
000008b4,00000001,525085
000008f8,00000001,525092
00000864,00000004,525163
000008b4,00000001,525274
000008a8,00000001,525315
000008c8,000005c9,525359
000008b4,00000001,525400
00000878,0000000d,525573
000008dc,00000006,525577
00000908,00000002,525579
00000904,00000002,525662
00000904,00000002,525704
0000087c,00000002,525773
00000900,00000001,525807
0000089c,00000560,525848
00000888,00000003,525891
00000908,00000002,525947
0000089c,00000015,525995
0000086c,00000002,526055
00000858,00000002,526095
0000087c,00000002,526099
00000864,00000004,526119
00000890,00000003,526207
000008b4,00000001,526314
00000878,0000000d,526445
00000858,00000002,526494
000008dc,00000006,526512
000008f4,00000008,526537
000008a0,00000006,526611
00000858,00000002,526725
00000864,00000004,526770
00000878,0000000d,526865
00000858,00000002,526977
000008c8,000005c9,526987
00000908,00000002,527039
000008e8,00000002,527118
000008d0,00000002,527158
00000900,00000001,527225
00000888,00000003,527277
0000087c,00000002,527349
00000858,00000002,527450
000008b4,00000001,527564
00000888,00000003,527624
00000900,00000001,527635
0000087c,00000002,527643
000008a8,00000001,527710
000008f8,00000001,527760
00000888,00000003,527771
000008bc,00000002,527839
00000888,00000003,527939
000008d0,00000002,527988
00000864,00000004,527999
00000890,00000003,528003
000008b4,00000001,528068
0000086c,00000002,528103
0000087c,00000002,528105
00000878,0000000d,528115
00000890,00000003,528171
00000900,00000001,528202
000008dc,00000006,528224
0000086c,00000002,528229
000008b4,00000001,528236
0000089c,00000015,528253
000008a0,00000006,528260
000008f8,00000001,528264
0000086c,00000002,528334
000008f4,00000008,528375
000008d0,00000002,528387
000008f8,00000001,528411
000008a8,00000001,528424
000008f8,00000001,528495
000008bc,00000002,528532
000008d0,00000002,528534
000008a8,00000001,528550
00000904,00000002,528624
000008e8,00000002,528725
00000878,0000000d,528787
00000850,00000001,528801
00000888,00000003,528832
00000908,00000002,528846
000008a0,00000006,528922
00000900,00000001,528969
0000089c,00000015,528999
000008a0,00000006,529069
000008b4,00000001,529171
0000086c,00000002,529290
00000878,0000000d,529344
0000087c,00000002,529355
000008bc,00000002,529446
000008e8,00000002,529492
0000086c,00000002,529563
000008f8,00000001,529598
00000908,00000002,529665
00000890,00000003,529715
000008c8,000005c9,529718
000008bc,00000002,529803
000008e8,00000002,529912
0000089c,00000015,529986
000008dc,00000006,529999
0000086c,00000002,530025
000008a0,00000006,530140
0000086c,00000002,530256
000008dc,00000006,530304
00000858,00000002,530370
000008b4,00000001,530484
00000890,00000003,530608
000008b4,00000001,530715
0000086c,00000002,530771
000008b4,00000001,530862
000008a8,00000001,530924
00000878,0000000d,530951
0000086c,00000002,531128
0000086c,00000002,531170
000008a0,00000006,531243
0000086c,00000002,531338
000008bc,00000002,531452
000008b4,00000001,531492
000008b4,00000001,531513
000008c8,000005c9,531535
00000864,00000004,531591
00000900,00000001,531626
00000858,00000002,531630
0000086c,00000002,531632
00000908,00000002,531713
00000904,00000002,531754
000008a8,00000001,531838
000008b4,00000001,531881
000008bc,00000002,531904
000008f8,00000001,531930
000008b4,00000001,531944
000008d0,00000002,532032
000008e8,00000002,532076
00000864,00000004,532148
000008b4,00000001,532196
000008f4,00000008,532293
000008e8,00000002,532412
000008e8,00000002,532475
000008c8,000005c9,532491
00000890,00000003,532572
0000086c,00000002,532651
0000089c,00000015,532654
00000890,00000003,532740
0000087c,00000002,532863
000008a8,00000001,532972
0000089c,00000015,533095
00000900,00000001,533191
000008a0,00000006,533302
00000878,0000000d,533346
0000086c,00000002,533418
00000878,0000000d,533535
00000904,00000002,533561
000008f8,00000001,533579
0000089c,00000015,533673
00000900,00000001,533706
00000878,0000000d,533745
00000900,00000001,533811
000008b4,00000001,533866
000008f8,00000001,533894
00000890,00000003,533990
00000890,00000003,534053
00000900,00000001,534147
00000908,00000002,534276
00000888,00000003,534325
000008dc,00000006,534400
0000087c,00000002,534512
00000888,00000003,534619
00000918,00000001,534718
00000858,00000002,534834
000008f8,00000001,534955
00000908,00000002,535001
00000864,00000004,535026
000008dc,00000006,535104
00000888,00000003,535155
000008f4,00000008,535171
0000086c,00000002,535235
0000089c,00000015,535427
00000858,00000002,535485
00000900,00000001,535523
00000900,00000001,535607
000008d0,00000002,535666
00000888,00000003,535680
000008d0,00000002,535750
000008a0,00000006,535854
00000858,00000002,535884
00000864,00000004,535887
00000878,0000000d,535961
000008f4,00000008,536053
0000086c,00000002,536096
00000890,00000003,536122
00000904,00000002,536134
00000888,00000003,536142
000008a8,00000001,536144
00000890,00000003,536164
000008b4,00000001,536187
000008d0,00000002,536265
000008bc,00000002,536368
00000858,00000002,536420
000008b4,00000001,536429
000008b4,00000001,536450
00000864,00000004,536528
00000904,00000002,536628
000008a8,00000001,536680
000008dc,00000006,536774
000008f8,00000001,536814
000008c8,000005c9,536829
00000908,00000002,536902
00000864,00000004,536948
0000089c,00000015,536971
00000888,00000003,536972
000008f4,00000008,537051
0000089c,00000015,537181
00000878,0000000d,537232
000008d0,00000002,537315
000008d0,00000002,537378
00000878,0000000d,537421
000008e8,00000002,537506
000008f4,00000008,537576
000008f4,00000008,537776
00000904,00000002,537878
000008f4,00000008,537986
000008b4,00000001,538078
000008c8,000005c9,538142
00000904,00000002,538193
00000904,00000002,538298
000008a8,00000001,538350
000008f4,00000008,538448
00000908,00000002,538488
00000890,00000003,538496
000008b4,00000001,538498
000008a0,00000006,538585
0000086c,00000002,538638
000008bc,00000002,538731
000008f8,00000001,538841
000008b4,00000001,538897
00000864,00000004,538912
0000086c,00000002,538932
000008a8,00000001,539022
000008c8,000005c9,539129
000008dc,00000006,539137
00000864,00000004,539238
000008bc,00000002,539288
00000864,00000004,539364
00000904,00000002,539506
00000878,0000000d,539627
00000858,00000002,539655
00000908,00000002,539675
00000888,00000003,539766
00000878,0000000d,539837
000008dc,00000006,539925
00000858,00000002,540033
00000904,00000002,540073
0000086c,00000002,540077
00000858,00000002,540159
000008f4,00000008,540286
000008e8,00000002,540405
000008f4,00000008,540538
000008f8,00000001,540595
000008e8,00000002,540636
000008c8,000005c9,540894
00000900,00000001,540964
000008e8,00000002,541193
000008bc,00000002,541231
000008e8,00000002,541298
000008a0,00000006,541400
00000858,00000002,541493
0000089c,00000015,541561
000008e8,00000002,541676
000008f8,00000001,541698
000008a0,00000006,541715
000008a8,00000001,541732
000008e8,00000002,541760
000008a8,00000001,541837
0000086c,00000002,541957
00000908,00000002,542017
000008c8,000005c9,542091
000008dc,00000006,542099
000008f4,00000008,542156
000008c8,000005c9,542207
00000878,0000000d,542253
000008c8,000005c9,542333
00000878,0000000d,542379
000008a0,00000006,542419
000008c8,000005c9,542564
000008b4,00000001,542626
000008dc,00000006,542677
00000864,00000004,542746
000008f8,00000001,542843
000008b4,00000001,542941
00000864,00000004,542977
00000904,00000002,543056
000008c8,000005c9,543110
00000904,00000002,543161
000008a8,00000001,543213
000008e8,00000002,543241
000008a0,00000006,543259
000008b4,00000001,543277
00000864,00000004,543292
00000878,0000000d,543387
00000908,00000002,543435
000008a8,00000001,543528
00000908,00000002,543656
00000858,00000002,543720
000008f8,00000001,543799
000008b4,00000001,543855
0000086c,00000002,543932
000008c8,000005c9,543982
000008e8,00000002,544050
000008f8,00000001,544156
000008a8,00000001,544274
000008bc,00000002,544382
0000086c,00000002,544436
000008dc,00000006,544515
000008b4,00000001,544548
000008dc,00000006,544620
00000890,00000003,544651
000008a0,00000006,544719
00000908,00000002,544748
000008f8,00000001,544828
000008f4,00000008,544876
000008f4,00000008,544897
00000890,00000003,544903
000008b4,00000001,544926
00000908,00000002,544937
00000858,00000002,545022
00000864,00000004,545067
000008d0,00000002,545151
000008a8,00000001,545209
00000900,00000001,545239
000008a0,00000006,545339
000008dc,00000006,545387
0000086c,00000002,545455
0000086c,00000002,545581
000008dc,00000006,545702
000008bc,00000002,545821
000008bc,00000002,545947
000008f4,00000008,546000
00000904,00000002,546018
000008c8,0000ca82,546093
00000890,00000003,546111
00000888,00000003,546173
00000858,00000002,546251
00000908,00000002,546355
000008c8,000005c9,546387
000008e8,00000002,546455
0000089c,00000015,546508
000008a8,00000001,546553
000008bc,00000002,546651
00000904,00000002,546764
000008d0,00000002,546821
00000858,00000002,546850
000008e8,00000002,546865
0000086c,00000002,546873
00000864,00000004,546895
00000890,00000003,546920
000008c8,000005c9,546986
000008e8,00000002,547012
00000858,00000002,547123
000008e8,00000002,547243
000008f8,00000001,547286
0000086c,00000002,547293
00000864,00000004,547378
0000086c,00000002,547482
00000904,00000002,547583
0000089c,00000015,547653
000008d0,00000002,547724
000008bc,00000002,547785
00000858,00000002,547816
000008f8,00000001,547895
000008b4,00000001,547951
00000864,00000004,547966
00000920,00000002,548050
000008b4,00000001,548172
000008b4,00000001,548298
000008f4,00000008,548416
000008a8,00000001,548465
00000864,00000004,548544
000008d0,00000002,548596
0000087c,00000002,548671
00000864,00000004,548775
000008f4,00000008,548878
00000878,0000000d,548933
000008d0,00000002,548995
000008a0,00000006,549036
0000089c,00000015,549134
000008e8,00000002,549165
0000089c,00000015,549176
00000900,00000001,549230
0000087c,00000002,549280
000008a0,00000006,549309
00000864,00000004,549384
00000904,00000002,549421
00000900,00000001,549440
0000086c,00000002,549467
000008b4,00000001,549495
000008e8,00000002,549575
000008dc,00000006,549683
000008b4,00000001,549716
000008a0,00000006,549719
0000089c,00000015,549817
0000089c,00000015,549922
00000904,00000002,550020
000008e8,00000002,550079
00000878,0000000d,550120
000008d0,00000002,550140
000008a0,00000006,550160
000008a8,00000001,550303
00000878,0000000d,550393
000008f8,00000001,550500
000008e8,00000002,550625
000008c8,000005c9,550641
00000908,00000002,550735
000008f8,00000001,550773
000008f8,00000001,550857
000008d0,00000002,550980
00000888,00000003,551026
000008a0,00000006,551116
000008bc,00000002,551220
000008b4,00000001,551260
0000089c,00000015,551277
000008d0,00000002,551327
00000858,00000002,551440
000008e8,00000002,551497
00000878,0000000d,551601
000008a0,00000006,551641
000008bc,00000002,551661
00000900,00000001,551688
00000890,00000003,551720
000008c8,000005c9,551723
000008f8,00000001,551813
00000878,0000000d,551937
0000086c,00000002,552030
000008f8,00000001,552065
00000908,00000002,552132
0000089c,00000015,552264
0000086c,00000002,552366
00000918,00000001,552490
000008bc,00000002,552554
00000864,00000004,552588
0000086c,00000002,552650
000008dc,00000006,552750
000008f4,00000008,552880
0000086c,00000002,552986
00000864,00000004,553092
000008f8,00000001,553189
000008b4,00000001,553287
0000086c,00000002,553385
000008b4,00000001,553497
00000888,00000003,553620
00000878,0000000d,553691
000008d0,00000002,553711
000008a0,00000006,553731
000008bc,00000002,553751
00000900,00000001,553778
0000089c,00000015,553892
00000900,00000001,553999
000008c8,000005c9,554097
00000908,00000002,554128
00000890,00000003,554241
0000087c,00000002,554280
000008a8,00000001,554347
00000900,00000001,554461
00000900,00000001,554566
000008a8,00000001,554683
00000890,00000003,554808
00000888,00000003,554870
00000908,00000002,554884
0000089c,00000015,554911
0000089c,00000015,554995
0000086c,00000002,555034
000008f4,00000008,555117
000008dc,00000006,555218
0000087c,00000002,555330
0000087c,00000002,555372
000008a8,00000001,555376
000008d0,00000002,555444
000008f4,00000008,555548
00000878,0000000d,555603
000008d0,00000002,555665
000008a0,00000006,555706
00000890,00000003,555722
000008f4,00000008,555737
000008f4,00000008,555758
00000890,00000003,555764
000008d0,00000002,555833
00000864,00000004,555886
00000890,00000003,555911
000008e8,00000002,556003
00000908,00000002,556050
00000878,0000000d,556149
00000858,00000002,556198
000008dc,00000006,556216
000008f8,00000001,556298
00000908,00000002,556407
000008f8,00000001,556508
000008b4,00000001,556543
000008a0,00000006,556630
00000878,0000000d,556758
00000864,00000004,556810
0000089c,00000560,556949
000008e8,00000002,556959
0000089c,00000015,556970
000008dc,00000006,556983
00000908,00000002,557069
00000904,00000002,557194
00000908,00000002,557321
00000864,00000004,557451
000008e8,00000002,557505
0000089c,00000015,557516
000008e8,00000002,557589
000008bc,00000002,557711
000008e8,00000002,557820
000008a0,00000006,557943
00000890,00000003,558064
000008b4,00000001,558108
000008f8,00000001,558115
00000864,00000004,558186
000008b4,00000001,558297
000008a8,00000001,558338
000008c8,000005c9,558382
00000908,00000002,558424
00000864,00000004,558533
000008d0,00000002,558585
000008a8,00000001,558601
00000878,0000000d,558607
000008a0,00000006,558689
000008a0,00000006,558731
000008dc,00000006,558800
0000089c,00000015,558850
00000888,00000003,558914
00000908,00000002,558970
0000089c,00000015,559018
0000086c,00000002,559078
00000858,00000002,559118
0000087c,00000002,559122
00000864,00000004,559142
00000890,00000003,559230
000008b4,00000001,559337
00000878,0000000d,559468
00000858,00000002,559517
000008dc,00000006,559535
000008f4,00000008,559560
000008a0,00000006,559634
00000858,00000002,559748
00000864,00000004,559793
00000878,0000000d,559888
000008b4,00000001,559999
000008a8,00000001,560061
0000087c,00000002,560141
0000086c,00000002,560181
0000089c,00000015,560268
000008e8,00000002,560299
0000087c,00000002,560372
00000858,00000002,560473
000008b4,00000001,560587
00000888,00000003,560647
00000900,00000001,560658
0000087c,00000002,560666
000008a8,00000001,560733
000008f8,00000001,560783
00000888,00000003,560794
000008bc,00000002,560862
00000888,00000003,560962
000008d0,00000002,561011
00000864,00000004,561022
00000890,00000003,561026
000008b4,00000001,561091
0000086c,00000002,561126
0000087c,00000002,561128
00000878,0000000d,561138
00000890,00000003,561194
00000900,00000001,561225
000008dc,00000006,561247
0000086c,00000002,561252
000008b4,00000001,561259
0000089c,00000015,561276
000008a0,00000006,561283
000008f8,00000001,561287
0000086c,00000002,561357
00000888,00000003,561393
0000086c,00000002,561410
00000890,00000003,561436
00000904,00000002,561448
00000890,00000003,561520
00000858,00000002,561555
0000086c,00000002,561557
00000904,00000002,561574
000008a0,00000006,561651
0000087c,00000002,561748
000008d0,00000002,561799
00000900,00000001,561824
00000888,00000003,561855
00000908,00000002,561869
000008a0,00000006,561945
00000900,00000001,561992
0000089c,00000015,562022
000008a0,00000006,562092
000008b4,00000001,562194
0000086c,00000002,562313
00000878,0000000d,562367
0000087c,00000002,562378
000008bc,00000002,562469
000008e8,00000002,562515
0000086c,00000002,562586
000008f8,00000001,562621
00000908,00000002,562688
00000890,00000003,562738
000008c8,000005c9,562741
000008bc,00000002,562826
0000087c,00000002,562935
000008f8,00000001,562989
00000878,0000000d,563029
00000864,00000004,563081
00000900,00000001,563158
000008dc,00000006,563327
00000858,00000002,563393
000008b4,00000001,563507
00000890,00000003,563631
000008b4,00000001,563738
0000086c,00000002,563794
000008b4,00000001,563885
000008a8,00000001,563947
00000878,0000000d,563974
0000086c,00000002,564151
0000086c,00000002,564193
000008a0,00000006,564266
00000858,00000002,564475
00000908,00000002,564516
000008c8,000005c9,564527
00000908,00000002,564537
000008bc,00000002,564612
000008b4,00000001,564652
0000089c,00000015,564669
000008a8,00000001,564735
000008c8,000005c9,564758
000008a0,00000006,564781
000008a8,00000001,564861
000008b4,00000001,564904
000008bc,00000002,564927
000008f8,00000001,564953
000008b4,00000001,564967
000008d0,00000002,565055
000008e8,00000002,565099
00000864,00000004,565171
000008b4,00000001,565219
000008f4,00000008,565316
000008e8,00000002,565435
000008e8,00000002,565498
000008c8,000005c9,565514
00000890,00000003,565595
0000086c,00000002,565674
0000089c,00000015,565677
00000890,00000003,565763
000008dc,00000006,565890
00000904,00000002,565996
000008f8,00000001,566098
000008c8,000005c9,566134
0000089c,00000015,566234
000008a0,00000006,566325
00000878,0000000d,566369
0000086c,00000002,566441
00000878,0000000d,566558
00000904,00000002,566584
000008f8,00000001,566602
0000089c,00000015,566696
00000900,00000001,566729
00000878,0000000d,566768
00000900,00000001,566834
000008b4,00000001,566889
000008f8,00000001,566917
00000890,00000003,567013
00000890,00000003,567076
00000900,00000001,567170
00000908,00000004,567301
000008e8,00000002,567347
00000878,0000000d,567430
000008dc,00000006,567539
000008e8,00000002,567641
000008bc,00000002,567742
00000858,00000002,567857
000008f8,00000001,567978
00000908,00000002,568024
00000864,00000004,568049
000008dc,00000006,568127
00000888,00000003,568178
000008f4,00000008,568194
0000086c,00000002,568258
00000858,00000002,568508
00000900,00000001,568546
00000900,00000001,568630
000008d0,00000002,568689
00000888,00000003,568703
000008d0,00000002,568773
00000900,00000001,568872
000008b4,00000001,568906
000008bc,00000002,568908
000008d0,00000002,568973
00000888,00000003,569071
000008f4,00000008,569150
000008a0,00000006,569161
000008e8,00000002,569164
00000904,00000002,569168
000008f4,00000008,569192
00000908,00000002,569211
000008d0,00000002,569288
000008bc,00000002,569391
00000858,00000002,569443
000008b4,00000001,569452
000008b4,00000001,569473
00000864,00000004,569551
0000089c,0000048e,569595
00000904,00000002,569651
000008a8,00000001,569703
000008dc,00000006,569797
000008f8,00000001,569837
000008c8,000005c9,569852
00000908,00000002,569925
00000864,00000004,569971
0000089c,00000015,569994
00000888,00000003,569995
000008f4,00000008,570074
0000089c,00000015,570204
00000878,0000000d,570255
0000086c,00000002,570338
0000086c,00000002,570401
000008d0,00000002,570433
0000087c,00000002,570529
00000888,00000003,570594
000008c8,000005c9,570598
00000864,00000004,570675
000008f4,00000008,570799
00000904,00000002,570901
000008f4,00000008,571009
000008b4,00000001,571101
000008c8,000005c9,571165
00000904,00000002,571216
00000904,00000002,571321
000008a8,00000001,571373
000008f4,00000008,571471
00000908,00000002,571511
00000890,00000003,571519
000008b4,00000001,571521
000008a0,00000006,571608
0000086c,00000002,571661
00000858,00000002,571754
00000890,00000003,571866
00000908,00000002,571921
000008bc,00000002,571933
00000904,00000002,572046
00000878,0000000d,572167
00000864,00000004,572261
000008bc,00000002,572311
00000864,00000004,572387
00000904,00000002,572529
00000878,0000000d,572650
00000858,00000002,572678
00000908,00000002,572698
00000888,00000003,572789
00000878,0000000d,572860
000008dc,00000006,572948
00000858,00000002,573056
00000904,00000002,573096
0000086c,00000002,573100
00000858,00000002,573182
00000888,00000003,573304
0000087c,00000002,573428
000008c8,000005c9,573434
00000888,00000003,573556
00000890,00000003,573620
00000864,00000004,573637
0000087c,00000002,573659
000008c8,000005c9,573917
00000900,00000001,573987
000008e8,00000002,574216
000008bc,00000002,574254
000008e8,00000002,574321
000008a0,00000006,574423
00000858,00000002,574516
0000089c,00000015,574584
000008e8,00000002,574699
00000890,00000003,574723
00000900,00000001,574733
00000904,00000002,574756
0000087c,00000002,574783
00000904,00000002,574861
000008a8,00000001,575039
00000878,0000000d,575129
000008f4,00000008,575179
000008c8,000005c9,575230
00000878,0000000d,575276
000008c8,000005c9,575356
00000878,0000000d,575402
000008a0,00000006,575442
000008c8,000005c9,575587
000008b4,00000001,575649
000008dc,00000006,575700
00000864,00000004,575769
000008f8,00000001,575866
000008b4,00000001,575964
00000864,00000004,576000
00000904,00000002,576079
000008c8,000005c9,576133
00000904,00000002,576184
00000904,00000002,576237
0000087c,00000002,576264
00000900,00000001,576277
00000908,00000002,576301
000008bc,00000002,576313
000008d0,00000002,576399
000008a8,00000001,576457
000008c8,000005c9,576459
00000904,00000002,576552
00000908,00000002,576679
00000858,00000002,576743
000008f8,00000001,576822
000008b4,00000001,576878
0000086c,00000002,576955
000008c8,000005c9,577005
000008e8,00000002,577073
000008f8,00000001,577179
000008a8,00000001,577297
000008bc,00000002,577405
0000086c,00000002,577459
000008dc,00000006,577538
000008b4,00000001,577571
000008dc,00000006,577643
00000840,00000002,577673
00000900,00000001,577737
000008a8,00000001,577770
00000890,00000003,577853
00000888,00000003,577894
00000888,00000003,577915
000008f4,00000008,577931
00000864,00000004,577933
00000908,00000002,577950
000008a8,00000001,577959
000008b4,00000001,578044
000008bc,00000002,578088
000008d0,00000002,578174
000008a8,00000001,578232
00000900,00000001,578262
000008a0,00000006,578362
000008dc,00000006,578410
0000086c,00000002,578478
0000086c,00000002,578604
000008dc,00000006,578725
000008bc,00000002,578844
000008bc,00000002,578970
000008f4,00000008,579023
00000904,00000002,579041
00000890,00000003,579134
000008e8,00000002,579195
000008b4,00000001,579273
000008a8,00000001,579377
0000087c,00000002,579478
000008f8,00000001,579511
00000904,00000002,579577
000008bc,00000002,579674
00000904,00000002,579787
000008d0,00000002,579844
00000858,00000002,579873
000008e8,00000002,579888
0000086c,00000002,579896
00000864,00000004,579918
00000890,00000003,579943
000008c8,000005c9,580009
000008e8,00000002,580035
00000858,00000002,580146
000008e8,00000002,580266
000008f8,00000001,580309
0000086c,00000002,580316
00000864,00000004,580401
0000086c,00000002,580505
00000904,00000002,580606
000008f8,00000001,580656
0000086c,00000002,580747
00000858,00000002,580808
000008b4,00000001,580838
00000890,00000003,580920
00000908,00000002,580975
000008bc,00000002,580987
000008d0,00000002,581073
000008b4,00000001,581195
000008b4,00000001,581321
000008f4,00000008,581439
000008a8,00000001,581488
00000864,00000004,581567
000008d0,00000002,581619
0000087c,00000002,581694
00000864,00000004,581798
000008f4,00000008,581901
00000878,0000000d,581956
000008d0,00000002,582018
000008a0,00000006,582059
000008f8,00000001,582137
000008f8,00000001,582179
00000864,00000004,582187
0000087c,00000002,582188
0000089c,00000015,582273
000008dc,00000006,582307
00000900,00000001,582327
000008bc,00000002,582405
000008a0,00000006,582448
0000089c,00000015,582483
00000908,00000002,582519
000008e8,00000002,582598
000008dc,00000006,582706
000008b4,00000001,582739
000008a0,00000006,582742
0000089c,00000015,582840
0000089c,00000015,582945
00000904,00000002,583043
000008e8,00000002,583102
00000878,0000000d,583143
000008d0,00000002,583163
000008a0,00000006,583183
000008a8,00000001,583326
00000878,0000000d,583416
000008f8,00000001,583523
0000087c,00000002,583648
000008a8,00000001,583757
00000890,00000003,583798
00000890,00000003,583882
000008c8,000005c9,583969
0000086c,00000002,584003
00000888,00000003,584049
000008a0,00000006,584139
000008bc,00000002,584243
000008b4,00000001,584283
0000089c,00000015,584300
000008d0,00000002,584350
00000858,00000002,584463
000008e8,00000002,584520
00000878,0000000d,584624
000008a0,00000006,584664
000008bc,00000002,584684
00000900,00000001,584711
00000890,00000003,584743
000008c8,000005c9,584746
000008f8,00000001,584836
00000878,0000000d,584960
0000086c,00000002,585053
00000890,00000003,585090
000008a8,00000001,585154
000008f8,00000001,585267
000008bc,00000002,585514
000008bc,00000002,585577
00000864,00000004,585611
0000086c,00000002,585673
000008dc,00000006,585773
000008f4,00000008,585903
0000086c,00000002,586009
00000864,00000004,586115
000008f8,00000001,586212
000008b4,00000001,586310
0000086c,00000002,586408
000008b4,00000001,586520
000008e8,00000002,586642
000008d0,00000002,586703
0000086c,00000002,586734
00000900,00000001,586749
00000858,00000002,586774
0000089c,00000015,586821
000008c8,000005c9,586868
000008f8,00000001,586895
00000900,00000001,587022
000008c8,000005c9,587120
00000908,00000002,587151
00000890,00000003,587264
0000087c,00000002,587303
000008a8,00000001,587370
00000900,00000001,587484
00000900,00000001,587589
000008a8,00000001,587706
00000890,00000003,587831
00000888,00000003,587893
00000908,00000002,587907
0000089c,00000015,587934
0000089c,00000015,588018
00000888,00000003,588135
00000878,0000000d,588248
000008dc,00000006,588357
000008dc,00000006,588399
00000904,00000002,588400
0000086c,00000002,588467
000008f4,00000008,588571
0000089c,00000015,588617
00000878,0000000d,588626
000008d0,00000002,588688
000008a0,00000006,588729
00000890,00000003,588745
000008f4,00000008,588760
000008f4,00000008,588781
00000890,00000003,588787
000008d0,00000002,588856
00000864,00000004,588909
00000890,00000003,588934
000008e8,00000002,589026
00000908,00000002,589073
00000878,0000000d,589172
00000858,00000002,589221
000008dc,00000006,589239
000008f8,00000001,589321
00000908,00000002,589430
00000890,00000003,589533
00000908,00000002,589567
00000900,00000001,589648
000008d0,00000002,589770
000008bc,00000002,589831
00000864,00000004,589928
000008e8,00000002,589982
000008dc,00000006,590006
00000908,00000002,590092
00000904,00000002,590217
00000908,00000002,590344
00000864,00000004,590474
000008e8,00000002,590528
0000089c,00000015,590539
000008e8,00000002,590612
000008bc,00000002,590734
000008e8,00000002,590843
000008a0,00000006,590966
000008f4,00000008,591092
00000908,00000002,591132
0000089c,0000048e,591138
00000890,00000003,591140
000008bc,00000002,591207
00000908,00000002,591321
00000904,00000002,591362
00000908,00000002,591447
00000864,00000004,591556
000008d0,00000002,591608
000008a8,00000001,591624
00000878,0000000d,591630
000008a0,00000006,591712
000008a0,00000006,591754
000008dc,00000006,591823
0000089c,00000015,591873
00000888,00000003,591937
00000908,00000002,591993
0000089c,00000015,592041
0000086c,00000002,592101
00000858,00000002,592141
0000087c,00000002,592145
00000864,00000004,592165
00000890,00000003,592253
000008b4,00000001,592360
00000920,00000004,592482
00000878,0000000d,592551
000008f8,00000001,592553
00000904,00000002,592577
000008bc,00000002,592653
00000878,0000000d,592782
0000087c,00000002,592814
00000890,00000003,592901
00000878,0000000d,593034
0000086c,00000002,593085
00000900,00000001,593163
000008f4,00000008,593210
00000858,00000002,593272
000008a0,00000006,593326
00000900,00000001,593394
000008dc,00000006,593500
00000878,0000000d,593622
00000904,00000002,593669
000008bc,00000002,593682
00000900,00000001,593688
0000086c,00000002,593757
000008b4,00000001,593806
00000904,00000002,593816
0000087c,00000002,593885
000008a0,00000006,593988
000008f4,00000008,594040
0000087c,00000002,594043
000008a8,00000001,594047
000008d0,00000002,594115
00000888,00000003,594150
00000890,00000003,594151
0000089c,00000015,594170
000008a8,00000001,594215
00000858,00000002,594249
000008f8,00000001,594265
00000888,00000003,594276
000008b4,00000001,594279
000008d0,00000002,594283
000008e8,00000002,594285
000008bc,00000002,594302
00000908,00000002,594311
00000888,00000003,594381
00000904,00000002,594415
000008f4,00000008,594439
00000908,00000002,594458
00000908,00000002,594542
000008dc,00000006,594582
000008f4,00000008,594586
00000864,00000004,594672
00000900,00000001,594770
00000890,00000003,594823
000008bc,00000002,594848
00000904,00000002,594877
000008d0,00000002,594892
00000864,00000004,594966
000008bc,00000002,595016
00000858,00000002,595026
00000864,00000004,595113
00000878,0000000d,595229
000008f4,00000008,595342
000008f8,00000001,595378
00000900,00000001,595400
000008dc,00000006,595496
00000900,00000001,595537
00000888,00000003,595610
00000908,00000002,595645
0000086c,00000002,595711
000008a8,00000001,595759
000008dc,00000006,595853
00000900,00000001,595957
000008b4,00000001,596012
000008f8,00000001,596040
00000888,00000003,596072
000008c8,000005c9,596076
000008e8,00000002,596102
000008bc,00000002,596182
