0000081c,00000009,000ffffe,26
000008e8,00000002,000ffffe,602581
000008e0,00000004,000ffffd,602742
000008e0,00000004,000ffffd,602822
0000088c,00000004,000ffffd,603134
000008c4,00000002,000ffffe,603528
00000924,00000001,000ffffe,603997
000008fc,00000002,000ffffe,604505
000008c4,00000002,000ffffe,604759
00000908,00000006,000ffffd,605130
0000092c,00000001,000ffffe,605309
000008e0,00000004,000ffffd,606082
000008d4,00000002,000ffffe,606539
00000930,00000002,000ffffe,606769
000008f4,000004bb,00080183,606851
00000894,00000002,000ffffe,607124
00000880,00000002,000ffffe,607302
000008e0,00000004,000ffffd,607633
00000914,00000002,000ffffe,607796
0000092c,00000001,000ffffe,607878
00000934,00000002,000ffffd,607921
000008e0,00000004,000ffffd,608184
00000880,00000002,000ffffe,608313
000008c4,00000002,000ffffe,608379
000008a4,00000002,000ffffe,608837
0000088c,00000004,000ffffd,608916
00000880,00000002,000ffffe,608953
00000880,00000002,000ffffe,608973
000008a4,00000002,000ffffe,609668
000008f4,000004bb,000801e4,609893
00000920,00000008,0008005f,609985
000008d0,00000014,000800e8,610289
000008f4,000004bb,00080180,610464
00000894,00000002,000ffffe,610657
000008f4,000004bb,000801e1,611084
000008d0,00000014,000800e7,611140
00000880,00000002,000ffffe,611355
0000092c,00000001,000ffffe,611471
00000924,00000001,000ffffe,611530
000008c4,00000002,000ffffe,611561
00000894,00000002,000ffffe,611848
000008c4,00000002,000ffffe,611992
000008e8,00000002,000ffffe,612336
00000914,00000002,000ffffe,612780
000008bc,00000004,000ffffd,613244
000008d4,00000002,000ffffe,613745
00000880,00000002,000ffffe,613997
00000920,00000008,0008005f,614369
00000930,00000002,000ffffe,614786
000008e8,00000002,000ffffe,614998
0000092c,00000001,000ffffe,615375
000008c4,00000002,000ffffe,615805
0000088c,00000004,000ffffd,616022
000008e0,00000004,000ffffd,616130
000008a0,0000000c,0008005f,616432
00000934,00000002,000ffffd,616809
00000908,00000006,000ffffd,617007
00000894,00000002,000ffffe,617372
000008d0,00000014,000800e8,617575
00000880,00000002,000ffffe,617650
00000880,00000002,000ffffe,617721
000008a4,00000002,000ffffe,618005
00000930,00000002,000ffffe,618419
000008d0,0000047f,000800e9,618846
0000092c,00000001,000ffffe,618897
000008c4,00000002,000ffffe,619138
000008c4,00000002,000ffffe,619498
000008c4,00000002,000ffffe,619918
000008bc,00000004,000ffffd,620370
00000894,00000002,000ffffe,620865
00000924,00000001,000ffffe,621238
00000934,00000002,000ffffd,621302
000008d4,00000002,000ffffe,621622
000008a4,00000002,000ffffe,622038
000008f4,000004bb,00080216,622323
000008a4,00000002,000ffffe,622518
000008f4,000004bb,00080239,622543
000008bc,00000004,000ffffd,623032
0000088c,00000004,000ffffd,623528
00000930,00000002,000ffffe,624014
00000894,00000002,000ffffe,624498
00000854,00000002,000ffffe,624980
00000914,00000002,000ffffe,625461
00000920,00000008,00080060,625708
00000924,00000001,000ffffe,625822
0000092c,00000001,000ffffe,625883
000008d4,00000002,000ffffe,625915
000008a4,00000002,000ffffe,625931
00000908,00000006,000ffffd,626215
000008bc,00000004,000ffffd,626625
000008a0,0000000c,00080060,627111
000008a0,0000000c,00080060,627622
00000934,00000002,000ffffd,627868
000008d0,00000014,000800e8,628254
00000880,00000002,000ffffe,628660
000008fc,00000002,000ffffe,629112
000008e8,00000002,000ffffe,629610
000008d4,00000002,000ffffe,630099
00000908,00000006,000ffffd,630348
00000924,00000001,000ffffe,630466
00000930,00000002,000ffffe,630529
000008e0,00000004,000ffffd,630802
000008bc,00000004,000ffffd,630938
00000914,00000002,000ffffe,631276
00000924,00000001,000ffffe,631717
0000092c,00000001,000ffffe,632178
0000092c,00000001,000ffffe,632409
00000908,00000006,000ffffd,632530
00000880,00000002,000ffffe,633213
00000920,00000008,00080060,633414
00000894,00000002,000ffffe,633506
00000924,00000001,000ffffe,633939
000008e0,00000004,000ffffd,634015
000008f4,000004bb,000801d8,634033
000008c4,00000002,000ffffe,634050
000008bc,00000004,000ffffd,634071
00000920,00000008,00080060,634085
000008fc,00000002,000ffffe,634356
0000088c,00000004,000ffffd,634567
0000092c,00000001,000ffffe,634871
000008f4,000004bb,000801b3,635004
00000880,00000002,000ffffe,635375
00000920,00000008,00080060,635556
000008a0,0000000c,00080060,635648
000008f4,000004bb,00080220,635704
000008d4,00000002,000ffffe,635954
000008f4,000004bb,000801b6,636235
000008c4,00000002,000ffffe,636352
0000092c,00000001,000ffffe,636822
00000908,00000006,000ffffd,637063
00000880,00000002,000ffffe,637417
00000934,00000002,000ffffd,637836
000008e0,00000004,000ffffd,638048
00000920,00000008,00080060,638429
000008a4,00000002,000ffffe,638612
00000934,00000002,000ffffd,638707
000008d0,00000014,000800e6,638773
00000920,00000008,00080060,639429
00000930,00000002,000ffffe,639897
000008f4,000004bb,000801ef,640228
000008d0,00000014,000800e8,640424
00000894,00000002,000ffffe,640661
00000934,00000002,000ffffd,640789
000008a0,0000000c,00080061,641103
00000920,00000008,00080061,641491
000008fc,00000002,000ffffe,641953
00000930,00000002,000ffffe,642459
000008d0,00000014,000800e5,643217
00000908,00000006,000ffffd,643629
000008a4,00000002,000ffffe,644016
000008f4,000004bb,0008021e,644161
00000880,00000002,000ffffe,644212
00000934,00000002,000ffffd,644582
000008a4,00000002,000ffffe,645007
0000092c,00000001,000ffffe,645219
000008a4,00000002,000ffffe,645327
00000930,00000002,000ffffe,645381
00000914,00000002,000ffffe,645648
000008d4,00000002,000ffffe,645782
000008d0,00000014,000800e7,646139
0000092c,00000001,000ffffe,646290
00000894,00000002,000ffffe,646616
00000860,00000005,000ffffd,646782
00000924,00000001,000ffffe,646860
000008e0,00000004,000ffffd,647176
000008c4,00000002,000ffffe,647331
000008bc,00000004,000ffffd,647412
000008bc,00000004,000ffffd,647452
000008bc,00000004,000ffffd,647712
00000924,00000001,000ffffe,648111
000008e0,00000004,000ffffd,648587
000008c4,00000002,000ffffe,648822
000008bc,00000004,000ffffd,648943
000008bc,00000004,000ffffd,649003
000008a4,00000002,000ffffe,649271
00000920,00000008,00080061,649888
000008e0,00000004,000ffffd,650258
000008bc,00000004,000ffffd,650685
000008f4,000004bb,000801ca,650887
00000934,00000002,000ffffd,650897
00000930,00000002,000ffffe,651276
000008d4,00000002,000ffffe,651466
000008fc,00000002,000ffffe,651801
00000880,00000002,000ffffe,651969
000008a4,00000002,000ffffe,652293
00000930,00000002,000ffffe,652727
000008a4,00000002,000ffffe,653184
00000908,00000006,000ffffd,653417
000008d4,00000002,000ffffe,653528
000008c4,00000002,000ffffe,653586
00000920,00000008,00080061,653861
000008e8,00000002,000ffffe,653990
000008d0,00000014,000800e5,654076
00000908,00000006,000ffffd,654368
000008c4,00000002,000ffffe,654757
000008a0,0000000c,00080061,654964
00000894,00000002,000ffffe,655053
000008fc,00000002,000ffffe,655103
000008c4,00000002,000ffffe,655368
00000934,00000002,000ffffd,655501
000008c4,00000002,000ffffe,655568
00000880,00000002,000ffffe,655602
0000092c,00000001,000ffffe,655858
000008c4,00000002,000ffffe,655988
000008a4,00000002,000ffffe,656086
0000088c,00000004,000ffffd,656105
000008e8,00000002,000ffffe,656112
00000930,00000002,000ffffe,656120
00000880,00000002,000ffffe,656122
00000920,00000008,00080061,656123
00000908,00000006,000ffffd,656399
00000934,00000002,000ffffd,656532
000008d4,00000002,000ffffe,656601
000008a0,0000000c,00080061,656646
0000088c,00000004,000ffffd,656656
00000894,00000002,000ffffe,656935
000008a0,0000000c,00080061,657086
00000914,00000002,000ffffe,657147
000008e8,00000002,000ffffe,657183
000008f4,000004bb,000801fc,657262
000008d4,00000002,000ffffe,657441
00000930,00000002,000ffffe,657842
00000934,00000002,000ffffd,658043
00000880,00000002,000ffffe,658144
0000092c,00000001,000ffffe,658220
00000894,00000002,000ffffe,658506
000008bc,00000004,000ffffd,658651
0000092c,00000001,000ffffe,658720
00000914,00000002,000ffffe,659029
000008f4,000004bb,000801d0,659404
000008d4,00000002,000ffffe,659423
0000092c,00000001,000ffffe,659891
0000088c,00000004,000ffffd,660129
00000934,00000002,000ffffd,660245
00000930,00000002,000ffffe,660544
000008d4,00000002,000ffffe,660694
00000920,00000008,00080062,661047
000008e0,00000004,000ffffd,661217
000008bc,00000004,000ffffd,661544
000008e0,00000004,000ffffd,661708
000008a4,00000002,000ffffe,662461
000008e8,00000002,000ffffe,662678
00000934,00000002,000ffffd,662787
00000914,00000002,000ffffe,662842
00000894,00000002,000ffffe,662870
000008d4,00000002,000ffffe,663156
000008f4,000004bb,000801f0,663237
000008a0,0000000c,00080062,663581
00000880,00000002,000ffffe,663779
00000924,00000001,000ffffe,664154
000008a4,00000002,000ffffe,664583
000008d0,00000014,000800e5,665055
000008c4,00000002,000ffffe,665536
00000924,00000001,000ffffe,665785
00000944,00000001,000ffffe,666150
000008c4,00000002,000ffffe,666334
00000930,00000002,000ffffe,666426
00000924,00000001,000ffffe,666743
00000920,00000008,00080062,667149
00000920,00000008,00080062,667349
00000924,00000001,000ffffe,667714
00000894,00000002,000ffffe,668141
000008a4,00000002,000ffffe,668594
000008bc,00000004,000ffffd,668937
00000894,00000002,000ffffe,669232
000008c4,00000002,000ffffe,669456
000008a4,00000002,000ffffe,669494
000008a0,0000000c,00080062,669763
00000894,00000002,000ffffe,669883
000008f4,000004bb,000801a2,670030
00000934,00000002,000ffffd,670220
000008d4,00000002,000ffffe,670389
00000908,00000006,000ffffd,670478
00000924,00000001,000ffffe,670516
00000930,00000002,000ffffe,670539
000008f4,000004bb,000801fa,670590
0000088c,00000004,000ffffd,670824
000008a0,0000000c,00080062,670974
00000920,00000008,00080062,671313
000008d0,00000014,000800ea,671497
00000908,00000006,000ffffd,671809
0000092c,00000001,000ffffe,672239
00000920,00000008,00080062,672464
00000924,00000001,000ffffe,672838
000008d0,00000014,000800eb,673048
000008a0,0000000c,00080062,673136
000008fc,00000002,000ffffe,673446
000008fc,00000002,000ffffe,673846
000008a4,00000002,000ffffe,674318
0000088c,00000004,000ffffd,674828
00000920,00000008,00080062,675326
00000894,00000002,000ffffe,675807
00000920,00000008,00080062,676057
0000092c,00000001,000ffffe,676412
00000930,00000002,000ffffe,676834
000008e0,00000004,000ffffd,677047
000008a4,00000002,000ffffe,677151
0000092c,00000001,000ffffe,677443
000008a4,00000002,000ffffe,677591
00000930,00000002,000ffffe,677665
000008d0,00000014,000800ec,677992
00000894,00000002,000ffffe,678129
00000880,00000002,000ffffe,678207
00000880,00000002,000ffffe,678518
00000924,00000001,000ffffe,678673
000008c4,00000002,000ffffe,679024
00000908,00000006,000ffffd,679475
000008c4,00000002,000ffffe,679695
000008e8,00000002,000ffffe,680079
00000894,00000002,000ffffe,680511
000008d0,00000014,000800ea,680985
000008d0,00000014,000800eb,681485
000008c4,00000002,000ffffe,681957
00000914,00000002,000ffffe,682685
00000924,00000001,000ffffe,682806
0000092c,00000001,000ffffe,683107
0000092c,00000001,000ffffe,683258
00000908,00000006,000ffffd,683339
000008f4,000004bb,000801d2,683651
000008a0,0000000c,00080063,683655
00000930,00000002,000ffffe,684040
00000924,00000001,000ffffe,684237
00000924,00000001,000ffffe,684608
00000894,00000002,000ffffe,684795
00000920,00000008,00080063,685134
00000894,00000002,000ffffe,685295
000008c4,00000002,000ffffe,685379
000008e0,00000004,000ffffd,685695
000008f4,0000a598,0008019a,685713
000008c4,00000002,000ffffe,686090
000008bc,00000004,000ffffd,686291
000008bc,00000004,000ffffd,686391
00000920,00000008,00080063,686685
000008e0,00000004,000ffffd,687066
00000894,00000002,000ffffe,687257
00000934,00000002,000ffffd,687354
000008d4,00000002,000ffffe,687403
00000908,00000006,000ffffd,687432
000008c4,00000002,000ffffe,687441
0000092c,00000001,000ffffe,687451
00000908,00000006,000ffffd,687452
000008e0,00000004,000ffffd,688137
00000914,00000002,000ffffe,688340
0000092c,00000001,000ffffe,688442
000008e0,00000004,000ffffd,688497
00000920,00000008,00080063,688767
000008f4,000004bb,00080217,688935
0000093c,00000001,000ffffe,689165
000008fc,00000002,000ffffe,689369
00000914,00000002,000ffffe,689471
000008bc,00000004,000ffffd,689764
00000924,00000001,000ffffe,690252
00000930,00000002,000ffffe,690426
000008bc,00000004,000ffffd,690515
000008e0,00000004,000ffffd,690559
000008f4,000004bb,000801f1,691117
00000914,00000002,000ffffe,691222
00000924,00000001,000ffffe,691423
00000930,00000002,000ffffe,691797
000008bc,00000004,000ffffd,691986
000008f4,000004bb,000801c2,692028
00000934,00000002,000ffffd,692078
00000930,00000002,000ffffe,692397
00000930,00000002,000ffffe,692557
00000934,00000002,000ffffd,692909
000008d0,0000038f,000800ea,694266
000008a4,00000002,000ffffe,694325
00000924,00000001,000ffffe,694816
000008f4,000004bb,0008021d,695030
00000914,00000002,000ffffe,695786
00000924,00000001,000ffffe,696027
0000092c,00000001,000ffffe,696388
000008f4,000004bb,0008018a,696512
000008d0,00000014,000800e9,696588
00000930,00000002,000ffffe,696661
000008a4,00000002,000ffffe,696707
000008d0,00000014,000800ea,696988
00000934,00000002,000ffffd,697102
0000092c,00000001,000ffffe,697439
000008d4,00000002,000ffffe,698102
00000934,00000002,000ffffd,698213
00000920,00000008,00080064,698275
000008a0,0000000c,00080064,698547
000008d0,000003df,000800e9,698870
00000930,00000002,000ffffe,698943
00000908,00000006,000ffffd,699422
000008e8,00000002,000ffffe,700015
00000934,00000002,000ffffd,700195
000008e0,00000004,000ffffd,700527
000008f4,000004bb,000801fb,700865
000008c4,00000002,000ffffe,700962
000008bc,00000004,000ffffd,701183
000008a4,00000002,000ffffe,701291
00000934,00000002,000ffffd,701586
000008d0,00000014,000800ea,701752
00000908,00000006,000ffffd,702084
000008d0,00000014,000800e9,702543
000008e8,00000002,000ffffe,702748
00000894,00000002,000ffffe,702860
00000930,00000002,000ffffe,703156
000008c4,00000002,000ffffe,703544
0000088c,00000004,000ffffd,704012
000008c4,00000002,000ffffe,704515
00000934,00000002,000ffffd,704768
000008c4,00000002,000ffffe,704895
00000934,00000002,000ffffd,704959
00000934,00000002,000ffffd,705639
00000920,0000000c,00080064,706125
000008f4,000004bb,000801b0,706440
00000914,00000002,000ffffe,706625
000008e0,00000004,000ffffd,707122
000008c4,00000002,000ffffe,707368
000008e8,00000002,000ffffe,707732
000008fc,00000002,000ffffe,708154
000008fc,00000002,000ffffe,708605
00000930,00000002,000ffffe,708831
000008d4,00000002,000ffffe,709361
0000092c,00000001,000ffffe,709449
00000894,00000002,000ffffe,709495
000008bc,00000004,000ffffd,709520
0000092c,00000001,000ffffe,709529
000008a4,00000002,000ffffe,709808
00000920,00000008,00080064,710225
000008f4,000004bb,000801e3,710393
0000088c,00000004,000ffffd,710427
00000924,00000001,000ffffe,710799
00000908,00000006,000ffffd,710992
000008d0,00000014,000800ea,711340
000008c4,00000002,000ffffe,711761
000008c4,00000002,000ffffe,711981
0000092c,00000001,000ffffe,712362
000008d4,00000002,000ffffe,712794
000008a4,00000002,000ffffe,713010
00000854,00000002,000ffffe,713390
000008a0,0000000c,00080064,713830
00000930,00000002,000ffffe,714275
000008c4,00000002,000ffffe,714503
000008e0,00000004,000ffffd,714859
000008c4,00000002,000ffffe,715274
00000920,00000008,00080064,715489
00000880,00000002,000ffffe,715588
00000908,00000006,000ffffd,715645
00000880,00000002,000ffffe,715668
00000914,00000002,000ffffe,715682
00000894,00000002,000ffffe,715961
00000894,00000002,000ffffe,716101
000008a4,00000002,000ffffe,716443
000008d0,00000014,000800ec,716904
00000930,00000002,000ffffe,717108
0000088c,00000004,000ffffd,717493
00000908,00000006,000ffffd,717687
000008e0,00000004,000ffffd,718021
00000930,00000002,000ffffe,718459
00000930,00000002,000ffffe,718919
00000880,00000002,000ffffe,719421
00000880,00000002,000ffffe,719912
000008c4,00000002,000ffffe,720158
000008e0,00000004,000ffffd,720523
00000880,00000002,000ffffe,720703
0000092c,00000001,000ffffe,721199
00000880,00000002,000ffffe,721523
00000894,00000002,000ffffe,721685
000008fc,00000002,000ffffe,722006
00000908,00000006,000ffffd,722171
000008f4,000004bb,000801bb,722243
00000914,00000002,000ffffe,722248
00000920,00000008,00080065,722295
00000924,00000001,000ffffe,722309
00000908,00000006,000ffffd,722331
000008d0,00000014,000800ea,722339
000008d4,00000002,000ffffe,722602
000008c4,00000002,000ffffe,722740
00000874,00000007,00080065,723086
000008d0,00000014,000800e9,723270
00000908,00000006,000ffffd,723342
000008d4,00000002,000ffffe,723653
000008c4,00000002,000ffffe,723811
0000092c,00000001,000ffffe,724161
00000894,00000002,000ffffe,724338
000008e8,00000002,000ffffe,724666
000008c4,00000002,000ffffe,725102
00000908,00000006,000ffffd,725564
00000914,00000002,000ffffe,726061
000008bc,00000004,000ffffd,726314
00000924,00000001,000ffffe,726740
000008d4,00000002,000ffffe,726893
00000924,00000001,000ffffe,727240
000008f4,000004d6,00080212,727674
00000894,00000002,000ffffe,727687
00000914,00000002,000ffffe,728150
000008c4,00000002,000ffffe,728382
00000894,00000002,000ffffe,728738
000008e0,00000004,000ffffd,729158
00000930,00000002,000ffffe,729605
000008a0,0000000c,00080065,729840
00000924,00000001,000ffffe,729942
00000908,00000006,000ffffd,730004
00000894,00000002,000ffffe,730029
0000092c,00000001,000ffffe,730043
000008bc,00000004,000ffffd,730054
0000088c,00000004,000ffffd,730330
00000880,00000002,000ffffe,730738
0000092c,00000001,000ffffe,731214
00000924,00000001,000ffffe,731453
000008bc,00000004,000ffffd,731576
000008bc,00000004,000ffffd,731876
00000920,00000008,00080065,732270
00000894,00000002,000ffffe,732731
000008bc,00000004,000ffffd,732967
00000894,00000002,000ffffe,733322
0000088c,00000004,000ffffd,733503
000008d4,00000002,000ffffe,733908
00000924,00000001,000ffffe,734066
00000924,00000001,000ffffe,734146
000008d4,00000002,000ffffe,734459
000008f4,000004bb,000801fd,734800
000008a4,00000002,000ffffe,734855
000008a0,0000000c,00080065,735335
000008e8,00000002,000ffffe,735832
000008a4,00000002,000ffffe,736086
00000880,00000002,000ffffe,736453
000008a4,00000002,000ffffe,736637
00000924,00000001,000ffffe,736968
00000914,00000002,000ffffe,737407
00000894,00000002,000ffffe,737866
000008fc,00000002,000ffffe,738096
000008d0,00000014,000800ef,738469
000008bc,00000004,000ffffd,738631
000008a0,0000000c,00080066,738968
000008d4,00000002,000ffffe,739123
00000908,00000006,000ffffd,739252
00000914,00000002,000ffffe,739509
000008bc,00000004,000ffffd,739642
00000924,00000001,000ffffe,740010
00000930,00000002,000ffffe,740164
00000920,00000008,00080066,740247
00000914,00000002,000ffffe,740280
00000914,00000002,000ffffe,740300
000008f4,000004bb,000801b8,740415
00000924,00000001,000ffffe,740581
000008f4,000004bb,00080207,740915
000008e0,00000004,000ffffd,740997
00000924,00000001,000ffffe,741201
000008e0,00000004,000ffffd,741308
0000088c,00000004,000ffffd,741600
000008d0,00000014,000800ef,742002
000008fc,00000002,000ffffe,742449
00000914,00000002,000ffffe,742682
000008e8,00000002,000ffffe,742858
00000880,00000002,000ffffe,742888
000008d0,00000014,000800ef,743193
00000920,0000000c,00080066,743673
000008f4,000004bb,000801b2,744008
000008d4,00000002,000ffffe,744107
000008f4,000004bb,00080204,744528
000008e8,00000002,000ffffe,744569
00000894,00000002,000ffffe,745072
00000914,00000002,000ffffe,745324
00000880,00000002,000ffffe,745690
000008fc,00000002,000ffffe,746113
000008a4,00000002,000ffffe,746325
00000894,00000002,000ffffe,746703
00000920,00000008,00080066,747353
000008a0,0000000c,00080066,747465
0000092c,00000001,000ffffe,747748
000008a4,00000002,000ffffe,748136
00000930,00000002,000ffffe,748330
000008f4,000004bb,00080220,748341
00000924,00000001,000ffffe,748698
0000088c,00000004,000ffffd,748886
00000914,00000002,000ffffe,748977
0000088c,00000004,000ffffd,749026
000008bc,00000004,000ffffd,749050
000008e0,00000004,000ffffd,749334
000008fc,00000002,000ffffe,749746
00000880,00000002,000ffffe,751245
000008f4,000004bb,000801cc,751434
000008f4,000004bb,000801f1,751674
000008e8,00000002,000ffffe,751695
00000924,00000001,000ffffe,752191
000008bc,00000004,000ffffd,752443
000008e8,00000002,000ffffe,752566
00000908,00000006,000ffffd,752633
000008bc,00000004,000ffffd,752663
00000908,00000006,000ffffd,752953
00000930,00000002,000ffffe,753365
00000930,00000002,000ffffe,753845
000008e8,00000002,000ffffe,754357
00000920,00000008,00080066,754859
000008a0,0000000c,00080066,755351
00000924,00000001,000ffffe,755824
00000930,00000002,000ffffe,756307
00000934,00000002,000ffffd,756788
000008e0,00000004,000ffffd,757031
000008e8,00000002,000ffffe,757150
00000894,00000002,000ffffe,757242
00000930,00000002,000ffffe,757258
00000930,00000002,000ffffe,757538
000008e8,00000002,000ffffe,757950
000008f4,000004bb,000801a0,758420
0000092c,00000001,000ffffe,758427
000008d4,00000002,000ffffe,758939
000008a4,00000002,000ffffe,759195
0000088c,00000004,000ffffd,759565
000008bc,00000004,000ffffd,759989
0000092c,00000001,000ffffe,760438
000008a4,00000002,000ffffe,760937
00000908,00000006,000ffffd,761430
00000930,00000002,000ffffe,761671
0000088c,00000004,000ffffd,761796
000008fc,00000002,000ffffe,761856
000008a0,0000000c,00080067,762137
00000934,00000002,000ffffd,762263
00000934,00000002,000ffffd,762603
00000944,00000001,000ffffe,763044
00000894,00000002,000ffffe,763737
00000930,00000002,000ffffe,763853
00000924,00000001,000ffffe,764150
00000914,00000002,000ffffe,764540
000008f4,000004bb,000801c6,764715
000008e0,00000004,000ffffd,764737
000008d0,00000014,000800ee,764851
00000924,00000001,000ffffe,765121
0000088c,00000004,000ffffd,765269
00000914,00000002,000ffffe,765340
000008e8,00000002,000ffffe,765396
00000880,00000002,000ffffe,765406
000008c4,00000002,000ffffe,765683
000008bc,00000004,000ffffd,765824
00000920,00000008,00080067,765898
00000894,00000002,000ffffe,766199
00000924,00000001,000ffffe,766352
000008f4,000004bb,0008022d,766586
00000914,00000002,000ffffe,766702
000008e0,00000004,000ffffd,766879
0000092c,00000001,000ffffe,766964
00000908,00000006,000ffffd,767285
000008d0,00000014,000800ee,768404
000008bc,00000004,000ffffd,768746
000008f4,000004bb,0008021b,768888
00000908,00000006,000ffffd,769167
000008f4,000004bb,000801a7,769359
000008a0,0000000c,00080067,769383
00000880,00000002,000ffffe,769750
000008e0,00000004,000ffffd,769941
000008a4,00000002,000ffffe,770034
000008fc,00000002,000ffffe,770082
000008bc,00000004,000ffffd,770348
000008e0,00000004,000ffffd,770752
000008a0,0000000c,00080067,771234
0000088c,00000004,000ffffd,771735
00000924,00000001,000ffffe,771987
000008a4,00000002,000ffffe,772116
000008d4,00000002,000ffffe,772420
000008e0,00000004,000ffffd,772814
0000092c,00000001,000ffffe,773279
000008a0,0000000c,00080067,773796
000008bc,00000004,000ffffd,774281
000008fc,00000002,000ffffe,774526
00000924,00000001,000ffffe,774649
00000930,00000002,000ffffe,774952
00000930,00000002,000ffffe,775343
00000914,00000002,000ffffe,775539
000008a4,00000002,000ffffe,775909
000008e0,00000004,000ffffd,776336
00000930,00000002,000ffffe,776654
000008fc,00000002,000ffffe,776708
00000934,00000002,000ffffd,776975
00000908,00000006,000ffffd,777113
000008fc,00000002,000ffffe,777448
000008f4,000004bb,0008019b,777756
00000924,00000001,000ffffe,777942
00000934,00000002,000ffffd,778106
0000088c,00000004,000ffffd,778190
00000914,00000002,000ffffe,778501
000008e8,00000002,000ffffe,778737
000008e8,00000002,000ffffe,778777
000008f4,000004bb,00080185,778827
00000934,00000002,000ffffd,779037
0000088c,00000004,000ffffd,779441
000008f4,000004bb,00080228,779867
00000914,00000002,000ffffe,779912
00000880,00000002,000ffffe,780149
00000934,00000002,000ffffd,780268
00000934,00000002,000ffffd,780328
000008e0,00000004,000ffffd,780600
00000924,00000001,000ffffe,781004
0000093c,00000001,000ffffe,781208
000008a0,0000000c,00080068,781593
000008e8,00000002,000ffffe,782010
000008a4,00000002,000ffffe,782224
000008fc,00000002,000ffffe,782603
00000894,00000002,000ffffe,782793
0000092c,00000001,000ffffe,783127
000008bc,00000004,000ffffd,783298
000008e0,00000004,000ffffd,783622
000008fc,00000002,000ffffe,784054
000008e0,00000004,000ffffd,784513
00000930,00000002,000ffffe,784740
00000894,00000002,000ffffe,784855
00000880,00000002,000ffffe,784913
000008e0,00000004,000ffffd,785184
000008a4,00000002,000ffffe,785317
000008fc,00000002,000ffffe,785385
00000930,00000002,000ffffe,785691
00000880,00000002,000ffffe,786084
0000092c,00000001,000ffffe,786280
00000924,00000001,000ffffe,786379
000008c4,00000002,000ffffe,786430
000008a4,00000002,000ffffe,786828
000008bc,00000004,000ffffd,786931
00000894,00000002,000ffffe,787186
00000908,00000006,000ffffd,787319
00000930,00000002,000ffffe,787380
000008d4,00000002,000ffffe,787430
0000092c,00000001,000ffffe,787438
00000894,00000002,000ffffe,787444
000008bc,00000004,000ffffd,787449
000008d0,00000014,000800f1,787467
00000880,00000002,000ffffe,787722
0000092c,00000001,000ffffe,787858
000008c4,00000002,000ffffe,787928
0000088c,00000004,000ffffd,787965
00000934,00000002,000ffffd,787981
000008f4,000004d6,00080203,788131
00000880,00000002,000ffffe,788262
0000088c,00000004,000ffffd,788405
000008fc,00000002,000ffffe,788474
0000092c,00000001,000ffffe,788509
000008f4,000004bb,00080192,788622
00000920,00000008,00080068,788774
00000924,00000001,000ffffe,789168
0000092c,00000001,000ffffe,789369
00000930,00000002,000ffffe,789471
000008e0,00000004,000ffffd,789524
00000920,00000008,00080068,789554
000008e0,00000004,000ffffd,789835
000008fc,00000002,000ffffe,789976
000008a4,00000002,000ffffe,790048
000008fc,00000002,000ffffe,790356
000008c4,00000002,000ffffe,790750
000008a4,00000002,000ffffe,791219
00000934,00000002,000ffffd,791454
0000092c,00000001,000ffffe,791571
00000924,00000001,000ffffe,791870
000008c4,00000002,000ffffe,792021
00000894,00000002,000ffffe,792368
00000924,00000001,000ffffe,792541
000008a0,0000000c,00080068,792879
000008d0,00000014,000800f3,793051
000008f4,0000a598,00080229,793215
00000930,00000002,000ffffe,793355
000008d4,00000002,000ffffe,794005
0000092c,00000001,000ffffe,794113
000008fc,00000002,000ffffe,794169
00000880,00000002,000ffffe,794197
000008c4,00000002,000ffffe,794483
000008e8,00000002,000ffffe,794898
000008f4,000004bb,000801c5,794997
00000930,00000002,000ffffe,795106
00000914,00000002,000ffffe,795482
000008bc,00000004,000ffffd,796366
000008a4,00000002,000ffffe,796863
000008f4,000004bb,00080196,797119
000008a0,0000000c,00080069,797123
000008d4,00000002,000ffffe,797478
000008a0,0000000c,00080069,797763
0000088c,00000004,000ffffd,798073
000008e0,00000004,000ffffd,798472
000008e0,00000004,000ffffd,798672
000008f4,000004bb,000801ea,798870
0000088c,00000004,000ffffd,799044
00000924,00000001,000ffffe,799467
000008e0,00000004,000ffffd,799923
00000924,00000001,000ffffe,800147
000008e8,00000002,000ffffe,800262
000008d0,00000014,000800f4,800577
000008bc,00000004,000ffffd,800710
00000880,00000002,000ffffe,800783
00000930,00000002,000ffffe,800821
0000092c,00000001,000ffffe,801079
000008d0,00000014,000800f2,801228
000008a4,00000002,000ffffe,801547
00000908,00000006,000ffffd,801720
00000930,00000002,000ffffe,801801
000008e8,00000002,000ffffe,801844
000008fc,00000002,000ffffe,801866
00000920,00000008,00080069,802155
0000092c,00000001,000ffffe,802290
00000880,00000002,000ffffe,802634
000008fc,00000002,000ffffe,802806
000008d0,00000014,000800f1,803150
00000894,00000002,000ffffe,803567
00000880,00000002,000ffffe,803785
0000088c,00000004,000ffffd,804168
0000088c,00000004,000ffffd,804359
0000092c,00000001,000ffffe,804452
0000092c,00000001,000ffffe,804772
0000092c,00000001,000ffffe,805172
00000930,00000002,000ffffe,805645
000008c4,00000002,000ffffe,806153
0000093c,00000001,000ffffe,806646
00000924,00000001,000ffffe,807133
00000880,00000002,000ffffe,807378
